text,label,source
hiya  how was last night  i ve been naughty and bought myself clothes and very little     ready for more shopping tho  what kind of time do you wanna meet,0,kaggle
ever thought about living a good life with a perfect partner  just txt back name and age to join the mobile community   100p sms,1,kaggle
okie but i scared u say i fat    then u dun wan me already,0,kaggle
i re met alex nichols from middle school and it turns out he s dealing,0,kaggle
dear user bhim is updating kyc  enter otp 372352 sent to complete verification,1,seed
i finished my lunch already  u wake up already,0,kaggle
free tones hope you enjoyed your new content  text stop to 61610 to unsubscribe  help 08712400602450p provided by tones2you co uk,1,kaggle
you said not now  no problem  when you can  let me know,0,kaggle
k  makes sense  btw carlos is being difficult so you guys are gonna smoke while i go pick up the second batch and get gas,0,kaggle
dear u ve been invited to xchat  this is our final attempt to contact u  txt chat to 86688 150p msgrcvdhg suite342 2lands row w1j6hl ldn 18 yrs,1,kaggle
k  wat s tht incident,0,kaggle
on a tuesday night r u 4 real,0,kaggle
aah bless  how s your arm,0,kaggle
you know there is  i shall speak to you in  lt   gt  minutes then,0,kaggle
that would be good  û_ i ll phone you tomo lunchtime  shall i  to organise something,0,kaggle
urgent  your pan card linked to pnb needs verification  click http   paytm update info,1,seed
goodmorning  today i am late for  lt decimal gt  min,0,kaggle
i sent you  lt   gt  bucks,0,kaggle
okay same with me  well thanks for the clarification,0,kaggle
jay told me already  will do,0,kaggle
small problem in auction  punj now asking tiwary,0,kaggle
no 1 polyphonic tone 4 ur mob every week  just txt pt2 to 87575  1st tone free   so get txtin now and tell ur friends  150p tone  16 reply hl 4info,1,kaggle
xclusive clubsaisai 2morow 28 5 soiree speciale zouk with nichols from paris free roses 2 all ladies     info  07946746291 07880867867,1,kaggle
yup i thk cine is better cos no need 2 go down 2 plaza mah,0,kaggle
yeah confirmed for you staying at that weekend,0,kaggle
ok     now i am in bus    if i come soon i will come otherwise tomorrow,0,kaggle
ma head dey swell oh  thanks for making my day,0,kaggle
hi your axis credit card bill of rs 1000 is due on 5 april,0,seed
jay wants to work out first  how s 4 sound,0,kaggle
hi hope u get this txt journey hasnt been gd now about 50 mins late i think,0,kaggle
message important information for o2 user  today is your lucky day  2 find out why log onto http   www urawinner com there is a fantastic surprise awaiting you,1,kaggle
its normally hot mail  com you see,0,kaggle
tell me whos this pls,0,kaggle
awesome  that gonna be soon or later tonight,0,kaggle
free entry in 2 a weekly comp for a chance to win an ipod  txt pod to 80182 to get entry  std txt rate  t c s apply 08452810073 for details 18,1,kaggle
is avatar supposed to have subtoitles,0,kaggle
aight  you close by or still down around alex s place,0,kaggle
havent planning to buy later  i check already lido only got 530 show in e afternoon  u finish work already,0,kaggle
we can make a baby in yo tho,0,kaggle
do you like shaking your booty on the dance floor,0,kaggle
i m eatin now lor  but goin back to work soon    e mountain deer show huh    i watch b4 liao  very nice,0,kaggle
spoons it is then okay,0,kaggle
wish u many many returns of the day   happy birthday vikky,0,kaggle
well there s not a lot of things happening in lindsay on new years  sighs  some bars in ptbo and the blue heron has something going,0,kaggle
ok c ì_ then,0,kaggle
i really need 2 kiss u i miss u my baby from ur baby 4eva,0,kaggle
very strange  and are watching the 2nd one now but i m in bed  sweet dreams  miss u,0,kaggle
well thats nice  too bad i cant eat it,0,kaggle
sounds like something that someone testing me would sayy,0,kaggle
evry emotion dsn t hav words evry wish dsn t hav prayrs   if u smile d world is wit u othrwise even d drop of tear dsn t lik 2 stay wit u so b happy   good morning  keep smiling,0,kaggle
you have won a guaranteed å 200 award or even å 1000 cashto claim ur award call free on 08000407165  18   2 stop getstop on 88222 php,1,kaggle
dont put your phone on silent mode ok,0,kaggle
wot u wanna do then missy,0,kaggle
dont know supports ass and srt i thnk  i think ps3 can play through usb too,0,kaggle
then just eat a shit and wait for ur monkey face bitch           u asshole,0,kaggle
ya ok  then had dinner,0,kaggle
aathi  where are you dear,0,kaggle
k then 2marrow are you coming to class,0,kaggle
oh  then your phone phoned me but it disconnected,0,kaggle
dear how you  are you ok,0,kaggle
true lov n care wil nevr go unrecognized  though somone often makes mistakes when valuing it  but they will definitly undrstnd once when they start missing it,0,kaggle
wat time ì_ finish,0,kaggle
we tried to contact you re your reply to our offer of a video handset  750 anytime networks mins  unlimited text  camcorder  reply or call 08000930705 now,1,kaggle
crazy ar he s married  ìï like gd looking guys not me  my frens like say he s korean leona s fave but i dun thk he is  aft some thinking mayb most prob i ll go,0,kaggle
lolnice  i went from a fish to   water,0,kaggle
yo yo yo byatch whassup,0,kaggle
have   good weekend,0,kaggle
ya they are well and fine   bbd pooja  full pimples  even she become quite black  and ur rite here its too cold  wearing sweatter,0,kaggle
yes  rent is very expensive so its the way we save,0,kaggle
party s at my place at usf  no charge  but if you can contribute in any way it is greatly appreciated  and yeah  we got room for one more,0,kaggle
well done  your 4  costa del sol holiday or å 5000 await collection  call 09050090044 now toclaim  sae  tcs  pobox334  stockport  sk38xh  costå 1 50 pm  max10mins,1,kaggle
your account has been refilled successfully by inr  lt decimal gt    your keralacircle prepaid account balance is rs  lt decimal gt    your transaction id is kr  lt   gt,0,kaggle
sweet  we may or may not go to 4u to meet carlos so gauge patty s interest in that,0,kaggle
mm feeling sleepy  today itself i shall get that dear,0,kaggle
just nw i came to hme da,0,kaggle
aight  i ll ask a few of my roommates,0,kaggle
why you keeping me away like this,0,kaggle
the length is e same but e top shorter n i got a fringe now  i thk i m not going liao  too lazy  dun wan 2 distract u also,0,kaggle
back 2 work 2morro half term over  can u c me 2nite 4 some sexy passion b4 i have 2 go back  chat now 09099726481 luv dena calls å 1 minmobsmorelkpobox177hp51fl,1,kaggle
alright  i ll head out in a few minutes  text me where to meet you,0,kaggle
horrible gal  me in sch doing some stuff  how come u got mc,0,kaggle
otp for sbi transaction is 543911  share with our executive to complete kyc,1,seed
great escape  i fancy the bridge but needs her lager  see you tomo,0,kaggle
whatever  im pretty pissed off,0,kaggle
dear friends  sorry for the late information  today is the birthday of our loving ar praveesh  for more details log on to face book and see  its his number    lt   gt    dont miss a delicious treat,0,kaggle
ello babe u ok,0,kaggle
he is world famamus,0,kaggle
okmail  dear dave this is your final notice to collect your 4  tenerife holiday or  5000 cash award  call 09061743806 from landline  tcs sae box326 cw25wx 150ppm,1,kaggle
hey  i missed you tm of last night as my phone was on the charge      smiles      i am meeting a friend shortly,0,kaggle
it s fine  imma get a drink or somethin  want me to come find you,0,kaggle
block breaker now comes in deluxe format with new features and great graphics from t mobile  buy for just å 5 by replying get bbdeluxe and take the challenge,1,kaggle
unfortunately i ve just found out that we have to pick my sister up from the airport that evening so don t think i ll be going out at all  we should try to go out one of th,0,kaggle
have a good evening  ttyl,0,kaggle
sorry im stil fucked after last nite went tobed at 430 got up 4 work at 630,0,kaggle
i m done  c ì_ there,0,kaggle
happy new year  hope you are having a good semester,0,kaggle
someone has contacted our dating service and entered your phone because they fancy you  to find out who it is call from a landline 09111032124   pobox12n146tf150p,1,kaggle
income tax refund of rs 10000 is pending  submit details at http   incometax claim online,1,seed
studying  but i ll be free next weekend,0,kaggle
your sip of rs 500 in sbi bluechip fund has been processed for 1 may,0,seed
not planned yet   going to join company on jan 5 only don know what will happen after that,0,kaggle
yay  you better not have told that to 5 other girls either,0,kaggle
we have new local dates in your area   lots of new people registered in your area  reply date to start now  18 only www flirtparty us replys150,1,kaggle
i wait 4 ì_ inside da car park,0,kaggle
yeah  probably but not sure  ilol let u know  but personally i wuldnt bother  then again if ur goin to then i mite as well,0,kaggle
i cant wait to see you  how were the photos were useful,0,kaggle
does uncle timi help in clearing cars,0,kaggle
dont let studying stress you out  l8r,0,kaggle
hasn t that been the pattern recently crap weekends,0,kaggle
what you doing how are you,0,kaggle
ok    but they said i ve got wisdom teeth hidden inside n mayb need 2 remove,0,kaggle
5 nights   we nt staying at port step liao   too ex,0,kaggle
but pls dont play in others life,0,kaggle
k  if u bored up just come to my home,0,kaggle
dear where you will be when i reach there,0,kaggle
did you say bold  then torch later  or one torch and 2bold,0,kaggle
reminder  icici emi of rs 1000 due on 20 march  maintain sufficient balance,0,seed
dear customer your fd of rs 50000 matures on 30 april  visit branch to renew,0,seed
sounds like you have many talents  would you like to go on a dinner date next week,0,kaggle
true dear  i sat to pray evening and felt so so i sms d you in some time,0,kaggle
you should know now  so how s anthony  are you bringing money  i ve school fees to pay and rent and stuff like that  thats why i need your help  a friend in need,0,kaggle
hi darlin its kate are u up for doin somethin tonight  im going to a pub called the swan or something with my parents for one drink so phone me if u can,0,kaggle
your hdfc account will be suspended in 24 hours  call 8765432109 now,1,seed
